Timestamp,HF1 - Unshaded (W/m2),HF2 - Shaded (W/m2),HF3 - Front Panel (W/m2),HF4 - Back Panel (W/m2),HF5 - Structure (W/m2),T1 - Unshaded (degC),T2 - Shaded (degC),T3 - Front Panel (degC),T4 - Back Panel (degC),T5 - Structure (degC),Pyranometer (W/m2),Wind Direction (Degrees),Wind Speed (m/s),Air Temperature (degC)
1/13/23 8:56 AM,7.319451,34.595624,-41.415008,-0.055679,-161.29542,19.710822,25.529316,25.095824,25.21207,22.503872,688.57552,104,2.07,22.471268
1/13/23 8:57 AM,-3.166199,24.52573,-30.931858,-0.043892,-136.62878,19.815554,25.99675,25.306322,25.499848,22.871622,696.5076,100,1.44,22.48667
1/13/23 8:58 AM,12.888908,41.975644,-28.121542,-0.064224,-125.59292,19.832318,26.204706,25.478146,25.602748,23.160958,682.70736,98,1.23,23.18767
1/13/23 8:59 AM,25.873184,50.700604,-44.727508,-0.066666,-141.98876,20.059774,25.903476,25.749308,25.762626,23.304248,675.4844,104,0.3,23.109408
1/13/23 9:00 AM,21.619796,51.365736,-40.42512,-0.061432,-154.8226,20.12789,25.760978,25.808246,25.881578,23.514762,688.30544,107,1.08,22.74152
1/13/23 9:01 AM,-5.459786,68.355928,-35.456368,-0.095451,-183.75588,20.397556,26.568728,26.052314,25.795598,23.807926,689.1484,168,2.36,23.06192
1/13/23 9:02 AM,3.385544,41.530592,-47.706828,-0.072418,-226.7573,20.24685,25.93042,25.89198,25.909232,23.758192,696.2952,110,2.16,22.366234
1/13/23 9:03 AM,7.319451,47.570572,-36.22896,-0.076958,-157.0531,20.221778,26.077926,25.89793,25.893994,24.329144,711.6436,123,0.95,22.737376
1/13/23 9:04 AM,9.832382,48.798132,-29.60396,-0.068405,-124.69878,20.536052,27.91912,26.301572,26.147706,24.902378,720.20424,161,1.09,22.98216
1/13/23 9:05 AM,8.735658,64.213524,-22.58783,-0.062309,-226.76214,20.756116,29.335248,26.496928,26.59563,25.648092,735.37232,107,1.78,24.235468
1/13/23 9:06 AM,-7.867813,44.098196,-33.2593,-0.054466,-211.59574,20.899636,28.806494,26.484178,26.677262,25.819908,815.95328,114,1.29,23.575578
1/13/23 9:07 AM,-14.533998,43.76074,-43.409268,-0.068764,-226.53376,21.286596,28.152422,26.819652,26.835374,25.733918,788.5132,115,1.22,23.304608
1/13/23 9:08 AM,-7.429123,33.025718,-56.108804,-0.148735,-238.47346,21.7315,28.850714,26.819952,26.25488,25.928896,812.55048,158,2.42,24.182514
1/13/23 9:09 AM,-30.937194,38.063108,-51.140048,-0.096512,-216.74192,23.13656,28.757078,26.773126,26.460764,26.267972,829.98952,178,1.9,23.542058
1/13/23 9:10 AM,5.893708,39.065696,-43.080916,-0.070335,-132.39132,23.89323,29.333282,27.37512,26.957958,26.833684,816.4376,123,0.76,24.19084
1/13/23 9:11 AM,-41.780472,33.363174,-50.922756,-0.085693,-298.24976,23.047328,28.21593,27.308028,26.994118,26.373036,836.972,98,2.84,22.898944
1/13/23 9:12 AM,-34.151076,58.853352,-47.166012,-0.076096,-285.0563,22.76862,28.257986,27.358384,27.113174,26.234992,846.65744,125,2.85,22.946524
1/13/23 9:13 AM,-32.35817,23.630738,-45.176584,-0.070511,-171.79186,23.258896,28.575406,27.483464,27.13992,26.600482,889.96128,109,2.07,22.665128
1/13/23 9:14 AM,-55.408476,27.43568,-34.031896,-0.055519,-163.74946,24.047652,29.542132,27.849934,27.539722,26.992284,925.61048,113,0.72,22.286654
1/13/23 9:15 AM,-69.379808,15.790992,-69.60024,-0.125504,-162.30618,25.742176,30.582612,28.018724,27.511806,27.624522,888.9208,196,2.41,23.701802
1/13/23 9:16 AM,-50.730704,30.898276,-27.460006,-0.147179,-153.15582,27.041324,31.270124,28.16389,27.503096,28.035236,876.38688,195,1.19,24.207524
1/13/23 9:17 AM,4.806519,13.551064,-42.424208,-0.122017,-168.22502,27.258424,30.6153,28.406642,27.767088,28.01255,787.27232,173,2.16,24.210364
1/13/23 9:18 AM,-67.853928,32.468182,-53.578552,-0.097923,-168.89562,26.84219,30.03161,28.495178,27.800244,28.242666,892.37568,100,1,23.351574
1/13/23 9:19 AM,-42.119028,4.596246,-66.722328,-0.098969,-296.1456,26.670758,29.221456,28.405108,27.744812,28.109608,780.70424,107,2.78,23.163062
1/13/23 9:20 AM,-50.292016,10.421036,-49.932868,-0.088669,-133.96578,26.192238,27.998616,28.068458,27.451852,27.878886,893.11936,92,0.96,22.822026
1/13/23 9:21 AM,40.70282,-26.117168,-69.373296,-0.114677,-344.52644,26.241242,28.369668,27.957614,27.43231,28.356788,339.27988,102,2.46,23.103008
1/13/23 9:22 AM,-64.468384,14.783514,-60.097324,-0.108917,-367.52144,26.189424,27.48756,27.637098,27.162728,28.13269,878.91696,98,3.03,22.266326
1/13/23 9:23 AM,-58.798788,26.648282,-60.42568,-0.098091,-222.43236,26.095624,27.64692,27.514212,26.897872,27.800708,838.91704,98,3.18,22.280356
1/13/23 9:24 AM,-84.447864,32.018238,-52.028532,-0.087105,-145.00648,26.245252,27.71463,27.535018,26.974474,28.06918,784.6832,98,2.1,22.76743
1/13/23 9:25 AM,-84.671976,17.140818,-49.725236,-0.108238,-257.6052,26.244498,27.367312,27.478748,26.703616,27.499872,814.10264,97,1.92,22.682292
1/13/23 9:26 AM,-59.361456,4.371276,-47.846864,-0.077187,-196.51684,26.77543,28.165258,27.280832,26.839828,28.011768,851.46408,121,1.41,21.73655
1/13/23 9:27 AM,-81.067088,12.211022,-41.439152,-0.093582,-166.22778,27.114862,28.085104,27.277414,26.707604,28.166328,815.97,116,0.52,22.55353
1/13/23 9:28 AM,-41.532516,14.90089,-47.953096,-0.094635,-158.85596,27.665314,28.258894,27.45559,26.723112,28.301454,819.37,123,1.66,22.38418
1/13/23 9:29 AM,-30.698776,9.638528,-40.449264,-0.103004,-131.29794,28.0693,28.68106,27.453256,26.694936,29.048736,877.60072,87,0.51,22.911606
1/13/23 9:30 AM,-61.86962,6.278637,-30.8884,-0.068893,-150.59974,28.692096,29.961588,27.551242,26.771544,29.590662,846.4588,176,0.9,22.894866
1/13/23 9:31 AM,-81.2912,17.473382,-49.942528,-0.078583,-217.77214,29.846602,29.910986,27.675914,27.145084,29.915266,818.95976,119,1.35,23.467476
1/13/23 9:32 AM,-73.213576,-3.131014,-36.31588,-0.060852,-235.0524,30.576342,30.929282,27.702498,27.321512,30.325234,892.548,124,1.22,23.696284
1/13/23 9:33 AM,-85.98328,6.161261,-41.77716,-0.100555,-267.76632,30.567268,30.256476,27.75336,27.1968,30.277674,802.32064,106,2.09,24.03904
1/13/23 9:34 AM,-28.40519,13.668442,-39.459376,-0.122383,-105.21718,30.745476,30.970942,28.073556,26.83587,30.520102,898.81152,199,1.28,23.604172
1/13/23 9:35 AM,-57.291984,-4.475949,-33.433132,-0.080849,-83.621704,31.839158,31.677682,28.318858,27.536212,31.278688,847.72928,108,0.96,24.433148
1/13/23 9:36 AM,-94.285008,13.776036,-52.820448,-0.112785,-124.71822,31.854222,31.042836,27.936146,27.341258,31.357234,922.31968,146,2.08,24.04312
1/13/23 9:37 AM,-61.55014,13.106014,-51.164192,-0.085564,-89.744632,30.746696,29.890176,27.775358,27.21863,30.7766,931.3068,101,1.38,22.68996
1/13/23 9:38 AM,-103.35446,15.013376,-36.813236,-0.093246,-175.0477,30.855304,29.862588,27.944562,27.40952,31.106336,906.80984,108,1.88,23.51314
1/13/23 9:39 AM,-16.274452,-31.38442,-58.01132,-0.096207,-266.31336,31.433282,30.147936,28.209328,27.55046,31.271866,367.54196,108,1.69,23.60525
1/13/23 9:40 AM,37.641524,-31.829472,-41.670928,-0.104935,-114.46474,31.139636,28.870986,28.260572,27.430348,30.808014,265.09556,123,0.36,23.601072
1/13/23 9:41 AM,-48.685072,22.285802,-64.636324,-0.09935,-54.494056,29.29481,26.569586,27.504406,26.83939,29.47325,876.472,117,1.43,22.804666
1/13/23 9:42 AM,-98.328592,14.563434,-34.987984,-0.093941,-91.858496,30.620226,29.046054,28.012644,27.4429,30.876202,857.68696,117,0.92,23.317696
1/13/23 9:43 AM,-83.370208,19.820906,-54.809876,-0.134262,-293.366,30.856576,29.5936,27.97199,27.423706,30.754792,886.99712,100,4.64,23.275822
1/13/23 9:44 AM,-66.347124,25.753288,-52.158908,-0.114357,-144.56914,29.164134,27.912456,27.843896,27.22665,30.055918,801.78336,100,2.24,22.922176
1/13/23 9:45 AM,17.2472,-15.34791,-60.884408,-0.096382,-82.732424,27.620986,26.393828,27.140798,26.526264,29.513412,228.55518,96,0.91,22.52054
1/13/23 9:46 AM,-57.621004,21.16584,-47.851692,-0.110168,-114.9118,27.93049,27.313718,27.19757,26.600328,29.182126,897.6444,122,2.33,22.301986
1/13/23 9:47 AM,-36.826132,27.210708,-51.497376,-0.090103,-125.05352,27.636088,26.563498,27.001376,26.549826,28.914916,810.50144,121,2.42,22.387504
1/13/23 9:48 AM,-99.53976,25.533208,-60.121468,-0.104431,-136.89604,28.225818,27.545102,27.192806,26.367976,29.165456,886.28464,104,2.35,22.511272
1/13/23 9:49 AM,-103.14466,19.155774,-39.145508,-0.094307,-77.960416,28.44802,27.789274,26.930586,26.203924,29.625602,845.42992,90,1.44,22.698868
1/13/23 9:50 AM,-65.269472,18.480862,-51.284912,-0.090996,-158.21452,28.913258,28.178196,27.045742,26.198746,30.046614,900.36216,108,2.16,22.882038
1/13/23 9:51 AM,-99.105832,40.528008,-42.081372,-0.092041,-114.04196,29.902312,28.703546,27.427374,26.662836,30.39088,884.09208,151,1.42,22.810766
1/13/23 9:52 AM,-108.17528,27.998108,-31.665822,-0.092911,-85.41484,31.229462,29.631676,27.764164,26.905814,30.867816,894.47048,138,1.05,23.133656
1/13/23 9:53 AM,-90.699192,17.140818,-37.199536,-0.093262,-28.408442,31.37338,29.801546,27.682058,26.960948,31.280052,900.54736,109,0,23.228628
1/13/23 9:54 AM,-99.53976,35.045564,-31.554762,-0.079582,-113.48312,32.64996,30.716066,28.112896,27.345644,31.916026,847.37416,166,1.45,23.28447
1/13/23 9:55 AM,-89.387896,20.72568,-38.19908,-0.077835,-57.93942,33.841728,32.199218,28.642254,27.64466,32.652828,900.0644,135,0.73,24.324172
1/13/23 9:56 AM,-122.9334,23.743224,-50.072904,-0.094482,-178.32298,33.55162,31.452596,28.35681,27.568614,32.454792,864.50576,119,1.94,24.100314
1/13/23 9:57 AM,-136.71876,33.0355,-27.010936,-0.088722,-97.213632,32.768486,30.856216,28.480706,27.581122,32.35313,876.46336,169,1.2,23.820226
1/13/23 9:58 AM,-62.322616,28.443158,-63.878212,-0.108269,-132.2115,33.591036,31.589736,28.76414,27.968162,32.5154,942.39136,137,1.73,23.626464
1/13/23 9:59 AM,-56.967736,2.468804,-50.850328,-0.132362,-73.0718,33.464824,31.94712,28.658168,27.660042,32.868058,916.10512,195,2.06,24.195114
1/13/23 10:00 AM,-80.981256,27.763356,-43.563788,-0.117691,-134.53918,33.253974,31.81998,28.226562,27.36431,32.274666,929.06976,192,2,24.251072
1/13/23 10:01 AM,-49.114228,10.52863,-37.53272,-0.082077,-96.100808,33.38889,31.76845,28.127428,27.43237,32.176498,996.22712,134,1.43,24.342124
1/13/23 10:02 AM,-83.70876,10.753602,-41.52124,-0.101097,-95.989048,33.429286,31.936306,28.07395,27.189366,32.297562,1027.5324,178,1.6,24.382706
1/13/23 10:03 AM,-120.64934,14.001008,-31.772054,-0.118385,-70.180416,33.693528,32.36301,28.157128,27.208152,32.668628,922.12576,200,0.9,24.708712
1/13/23 10:04 AM,-95.720288,2.58129,-48.53254,-0.086082,-162.43254,33.717028,31.953124,28.249218,27.7642,32.369542,975.3964,114,1.42,24.873704
1/13/23 10:05 AM,-84.471704,17.473382,-35.427396,-0.092018,-81.634176,34.169996,32.60371,28.737684,27.824912,33.02792,1050.2594,190,1.66,24.51007
1/13/23 10:06 AM,-83.813664,14.67592,-28.227774,-0.071434,2.560939,35.168464,33.886172,29.061542,28.059536,34.063732,970.9124,201,0.44,25.654026
1/13/23 10:07 AM,-104.57516,13.668442,-19.371902,-0.099182,-102.45214,35.830528,34.791024,29.242656,28.155502,34.470656,979.73072,214,0.79,26.237612
1/13/23 10:08 AM,-109.6058,13.551064,-52.28446,-0.10424,-81.415504,35.830916,34.108036,28.901248,28.160192,34.036248,1100.9518,178,1.65,26.975604
1/13/23 10:09 AM,-70.495608,12.431102,-29.555672,-0.110878,-150.60458,34.972228,32.430004,28.742458,27.880884,32.922242,666.43596,178,1.63,25.858874
1/13/23 10:10 AM,-8.52108,-20.052736,-67.861904,-0.104942,-156.0715,33.048058,28.83892,28.334118,27.83629,31.353052,290.69308,97,2.66,24.86812
1/13/23 10:11 AM,0.767708,-10.080658,-44.553676,-0.081024,-173.82798,29.387234,25.502494,27.296886,27.046594,29.15641,248.5833,100,2.69,23.20588
1/13/23 10:12 AM,1.964569,-15.685368,-47.426764,-0.089226,-13.470442,27.47135,24.647518,26.986158,26.481588,28.222362,366.34088,39,1.18,22.384832
1/13/23 10:13 AM,2.074242,-20.727648,-57.262868,-0.091522,-94.555504,26.153938,22.768716,26.086082,25.92934,26.869626,198.93914,113,1.02,22.1504
1/13/23 10:14 AM,-7.977486,1.118979,-63.115276,-0.11055,-52.47252,24.30079,21.596922,25.531802,25.374518,25.707794,270.29786,95,1.5,21.591346
1/13/23 10:15 AM,-25.68245,14.108602,-46.770056,-0.086815,-63.41604,23.538956,21.18228,25.12497,24.853702,25.391964,609.30116,99,2.65,22.08309
1/13/23 10:16 AM,-55.02224,25.743508,-18.81177,-0.055092,51.01468,26.910976,25.988578,25.791108,25.319916,27.762968,999.60072,80,0,22.604792
1/13/23 10:17 AM,-107.75566,9.633638,-18.92283,-0.064369,-108.80346,30.101224,28.690912,26.159872,25.847516,29.533618,942.43064,105,1.79,23.491888
1/13/23 10:18 AM,-79.898832,10.30366,-14.605956,-0.04319,-30.847894,31.891152,29.69586,26.517826,26.067542,30.544156,995.42688,133,0,23.51565
1/13/23 10:19 AM,-106.76862,14.666138,-19.806486,-0.065422,-71.200904,33.556948,30.67379,26.730872,26.328556,31.583326,938.94696,94,1.95,24.525578
1/13/23 10:20 AM,-93.216896,20.711008,-23.244536,-0.064018,-181.08316,34.397072,31.08472,26.768074,26.357358,31.831912,925.0328,101,1.4,24.115756
1/13/23 10:21 AM,-115.07988,14.553654,-31.989348,-0.057014,-151.49874,33.48565,30.580898,26.710098,26.40688,31.418442,1046.0728,106,2.87,23.066816
1/13/23 10:22 AM,-84.919928,41.06598,-20.250728,-0.066994,7.784866,34.16058,30.139862,26.802882,26.379072,32.622394,938.6136,116,0.48,24.111576
1/13/23 10:23 AM,-80.990792,10.973682,-25.78444,-0.07312,-90.663072,34.495556,30.473624,26.769588,26.18197,32.56857,1027.104,97,2.62,24.223094
1/13/23 10:24 AM,-103.3783,12.876152,-36.755296,-0.085068,-66.195656,32.12045,28.862456,26.250752,25.765534,31.080466,1027.0668,87,2.47,22.69864
1/13/23 10:25 AM,-93.874928,25.298456,-21.134384,-0.046165,-110.58688,32.599606,29.40877,26.14986,25.82887,30.87096,1040.542,101,2.07,23.378664
1/13/23 10:26 AM,-56.004524,-1.453514,-25.011846,-0.088554,-91.552352,32.299072,28.99973,26.19441,25.555102,30.659886,1025.662,93,3.12,23.25702
1/13/23 10:27 AM,-126.78146,18.808536,-16.822338,-0.059288,-158.08332,33.260392,29.55675,26.074626,25.809296,31.33348,951.72504,101,2.29,23.666452
1/13/23 10:28 AM,-109.72024,1.231465,-21.800746,-0.047737,-171.58776,33.905652,30.130322,26.35616,25.953174,31.020228,1007.7564,124,3.23,23.068188
1/13/23 10:29 AM,-54.006576,28.780614,-23.577716,-0.061378,-31.52336,33.932676,30.059334,26.717706,25.958494,30.719618,988.1064,113,0.27,23.812068
1/13/23 10:30 AM,-126.44768,18.25589,-29.22249,-0.069427,-121.40892,34.458264,30.465582,26.792008,25.933716,30.742444,1059.5144,111,2.15,23.42955
1/13/23 10:31 AM,-109.93958,6.053666,-33.099952,-0.078354,-115.38804,35.169564,30.60407,27.108692,26.285598,31.00842,1047.4374,98,2.16,23.356894
1/13/23 10:32 AM,-121.08804,20.270848,-30.217206,-0.063301,-150.07492,35.639936,30.632444,27.33085,26.430564,31.168758,1043.272,126,2.26,23.49659
1/13/23 10:33 AM,-123.92998,47.233116,-28.889308,-0.074852,-91.999424,35.796648,30.424678,27.417806,26.681716,31.10565,948.94608,138,1.23,23.49659
1/13/23 10:34 AM,-102.07176,25.645694,-27.117168,-0.084312,-159.44882,37.08044,31.33855,27.6965,26.844584,31.529622,1052.447,95,3.21,23.793884
1/13/23 10:35 AM,-105.56698,42.200616,-41.076996,-0.088928,-221.7326,35.541148,29.658108,27.449226,26.70869,30.69414,1006.1698,120,3.25,23.565004
1/13/23 10:36 AM,-116.93478,30.683084,-29.555672,-0.080811,-88.102128,35.8135,29.712392,27.443732,26.634284,30.948522,951.31424,111,1.73,22.595884
1/13/23 10:37 AM,-126.55736,38.733132,-37.421656,-0.092422,-162.69008,35.958708,29.629136,27.398622,26.645098,30.767586,964.02512,108,3.12,22.881518
1/13/23 10:38 AM,-117.37348,45.88818,-33.983608,-0.079582,-82.53804,36.504788,30.111458,27.247898,26.537414,30.963334,967.55,97,1.89,23.240898
1/13/23 10:39 AM,-105.67666,40.073172,-8.96601,-0.070999,-71.856936,37.584756,31.272276,27.39252,26.699462,31.522916,999.78544,185,0.93,23.77296
1/13/23 10:40 AM,-109.8299,21.058244,-28.778248,-0.114754,-160.57136,37.975024,31.723686,27.251456,26.139452,31.4264,1038.4764,167,2.17,23.927818
1/13/23 10:41 AM,-82.416536,26.873252,-26.233512,-0.072052,-56.8509,38.400484,31.638156,27.689258,26.656102,31.302414,1035.709,174,2.03,23.754844
1/13/23 10:42 AM,-85.692408,15.458426,-18.705538,-0.074852,-53.73598,38.156588,31.240822,27.605172,26.744122,31.062264,1019.1838,99,1.72,23.807856
1/13/23 10:43 AM,-106.22502,28.555644,-40.521696,-0.076775,-95.226104,39.059104,31.662768,27.674816,26.934792,31.628836,1020.914,98,1.8,23.722692
1/13/23 10:44 AM,-86.345672,15.458426,-19.589194,-0.063301,-3.673757,39.596376,32.066182,27.906772,27.003374,32.210304,898.57736,93,0.93,24.45029
1/13/23 10:45 AM,-76.522824,9.076102,-20.366618,-0.077309,-123.08058,40.549056,32.02367,27.996536,27.20965,32.523708,587.32404,105,1.16,24.479968
1/13/23 10:46 AM,-22.945404,-3.805927,-32.87783,-0.075729,0.111768,37.490944,28.235704,27.550514,26.831464,31.434826,458.31572,67,0.27,24.66617
1/13/23 10:47 AM,-69.866184,25.75818,-18.483418,-0.082207,20.137628,38.43528,29.233182,27.588,26.916546,31.871422,1136.6042,70,1.51,24.437948
1/13/23 10:48 AM,20.403862,-30.826884,-51.415288,-0.087807,-154.0937,38.2874,29.20108,27.538408,26.914242,32.1582,164.85862,91,1.59,24.224922
1/13/23 10:49 AM,-95.191,29.11318,-31.327812,-0.09137,-10.802594,38.208532,29.060018,27.65897,26.724246,31.806304,1083.9044,54,1.04,23.925012
1/13/23 10:50 AM,-97.26524,23.968194,-29.00037,-0.086586,25.366416,39.841856,30.993498,27.95898,26.925992,32.94131,1118.6274,53,1.14,24.485516
1/13/23 10:51 AM,-88.42468,24.96589,-15.27232,-0.060509,-60.422608,40.309956,31.718688,27.884936,27.522784,33.893404,1077.0094,122,0.53,24.511736
1/13/23 10:52 AM,-45.261384,-32.27452,-35.977872,-0.070313,-74.53936,40.808724,31.88821,28.198394,27.530912,33.880392,569.208,38,1.82,24.912298
1/13/23 10:53 AM,-70.414544,25.97337,-24.572434,-0.075562,-78.985768,41.26006,31.6397,28.342222,27.924354,34.098648,1062.608,97,1.26,24.637862
1/13/23 10:54 AM,-68.66932,16.348528,-47.610256,-0.09346,-30.177288,41.257704,30.397832,28.459428,27.921382,34.573784,1055.1386,44,1.65,24.193906
1/13/23 10:55 AM,-102.29588,10.52863,-37.750012,-0.088226,-134.22334,41.776008,31.147218,28.587304,28.045092,34.378584,1049.7258,98,1.3,24.30853
1/13/23 10:56 AM,-77.614784,6.161261,-43.732792,-0.105675,8.897684,41.342636,30.898182,28.615216,28.124756,34.896664,1063.6014,39,2.44,24.483786
1/13/23 10:57 AM,-109.29108,18.363486,-37.972128,-0.08387,-129.98588,40.620956,30.40065,28.629418,28.229146,33.830312,1072.2002,137,0.81,23.775312
1/13/23 10:58 AM,-105.35718,-4.92589,-32.100406,-0.071182,-154.30264,42.092684,32.672822,29.007922,28.522316,34.366532,1135.218,103,1.88,24.132534
1/13/23 10:59 AM,10.371208,-23.412626,-49.054044,-0.095901,-129.98588,38.55222,28.039452,28.164556,27.84538,32.73872,316.20758,63,1.17,23.412086
1/13/23 11:00 AM,-70.633888,14.225978,-27.006108,-0.098526,-32.738228,39.881944,29.819038,28.495274,27.896926,33.15818,1065.5128,88,1.74,23.863218
1/13/23 11:01 AM,-101.42326,25.635914,-12.28334,-0.075043,-11.910554,40.544132,31.415534,28.689512,28.263528,33.612068,1092.522,74,0.3,24.360376
1/13/23 11:02 AM,-96.721648,22.505884,-17.817054,-0.079239,5.787625,41.765684,32.524478,29.088714,28.603188,35.000656,1134.4498,49,0.93,24.880102
1/13/23 11:03 AM,-62.561036,-1.786079,-32.100406,-0.081337,-82.65952,42.889112,33.41845,29.48287,28.822098,35.207972,1134.1946,98,0.93,24.95847
1/13/23 11:04 AM,-54.597856,17.805948,-36.417284,-0.087532,-170.04244,41.529952,32.096668,29.363126,28.899486,33.583624,1074.183,123,2.04,23.734834
1/13/23 11:05 AM,-110.27336,20.720788,-24.12819,-0.079399,-44.901472,42.169436,33.084732,29.756084,28.916542,33.672372,1078.8848,111,0.46,24.320284
1/13/23 11:06 AM,-83.951952,11.541,-46.065064,-0.107788,-49.702624,42.902908,33.415146,30.047392,28.989724,34.224192,1102.5984,84,1.64,24.247416
1/13/23 11:07 AM,-68.788528,-1.341028,-47.837204,-0.11721,-145.83746,42.966304,33.323448,30.018518,29.042248,33.885336,1120.1018,101,2.63,24.356688
1/13/23 11:08 AM,-69.112776,13.330986,-39.63804,-0.106392,-123.08544,42.74754,33.395546,30.275012,29.26961,33.632388,1075.5438,95,3.01,24.481338
1/13/23 11:09 AM,-26.874542,-4.700919,-75.621656,-0.132057,-87.776544,38.664108,28.805092,29.300676,28.575686,31.586142,459.69292,86,1.12,23.71688
1/13/23 11:10 AM,-92.029568,39.515636,-25.345028,-0.08342,9.237846,39.909764,30.933588,29.60788,28.88351,32.345474,1221.4814,121,0,23.339988
1/13/23 11:11 AM,-71.4016,18.148296,-43.621736,-0.089027,52.146936,40.617972,31.3312,29.737834,28.932376,33.710772,988.22112,115,0,24.13394
1/13/23 11:12 AM,35.452844,-27.237132,-72.193264,-0.093231,-67.97908,38.708096,28.553216,29.190672,28.843424,32.997226,230.66062,106,0,23.797704
1/13/23 11:13 AM,13.427734,-5.815993,-66.891336,-0.10936,-101.69406,36.140752,26.192184,28.73519,28.23271,30.760972,290.92008,270,0.43,23.228268
1/13/23 11:14 AM,-89.740752,35.265644,-25.127736,-0.099243,-16.925522,37.491936,28.631756,28.93031,28.260424,31.355496,1146.8806,97,1.16,23.97202
1/13/23 11:15 AM,-52.461624,34.258168,-42.071712,-0.128906,-169.06084,38.647992,30.251322,29.055242,28.295372,31.415652,1128.636,91,3.96,24.10717
1/13/23 11:16 AM,16.150476,-18.375234,-59.599968,-0.102203,-248.863,37.684116,29.976346,29.05796,28.32796,30.796316,180.72712,119,2.68,23.70154
1/13/23 11:17 AM,-31.576156,10.421036,-40.743816,-0.100632,-33.413692,35.032748,27.179044,28.710666,27.996976,29.553158,706.33416,131,0.89,23.334472
1/13/23 11:18 AM,-80.347064,46.783172,-29.666732,-0.087273,-118.294,35.756612,28.061032,28.80242,28.119294,29.284962,1187.9054,107,2.33,23.64151
1/13/23 11:19 AM,16.04557,5.271159,-52.202368,-0.101677,-149.52092,35.777284,27.66039,28.62606,28.07586,29.537404,312.80364,104,1.75,23.455886
1/13/23 11:20 AM,-6.76632,-9.405746,-63.25048,-0.089554,-94.90052,34.61508,26.738006,28.256756,27.686724,29.195216,278.66834,81,0,23.888416
1/13/23 11:21 AM,4.258156,2.58129,-55.959116,-0.103775,-49.809532,31.646762,23.730532,27.635884,27.090422,27.91578,235.2171,86,1.27,23.007422
1/13/23 11:22 AM,-24.580956,0.116392,-40.299572,-0.102554,-106.70904,32.236484,25.037874,27.617224,27.157796,27.793998,329.24334,97,1.11,23.006048
1/13/23 11:23 AM,-73.041912,36.27312,-34.205732,-0.093231,-3.445362,34.366156,27.940434,28.05847,27.351348,28.76144,1141.2906,95,2.46,23.501942
1/13/23 11:24 AM,-96.616744,48.348192,-7.633284,-0.085175,-130.55444,36.638908,30.463322,28.594006,27.918824,29.783534,1074.4806,113,2.34,23.148636
1/13/23 11:25 AM,-82.969664,27.993216,-34.427848,-0.090599,-159.68208,38.042788,30.943496,28.935592,28.205224,30.333332,1210.4828,107,3.22,24.237654
1/13/23 11:26 AM,-67.911152,41.638188,-45.176584,-0.099586,-71.093992,37.4406,29.650314,28.919666,28.249578,30.11662,1146.0394,99,2.7,23.28832
1/13/23 11:27 AM,-98.800656,36.943144,-15.166088,-0.074486,18.252158,39.738416,31.718936,29.46331,28.67402,31.450774,1169.7914,100,0.33,24.416922
1/13/23 11:28 AM,49.619676,-25.77482,-56.731708,-0.109711,-297.25842,39.055792,30.624972,29.468884,28.705338,30.97045,296.35714,102,3.86,23.690344
1/13/23 11:29 AM,-75.55008,38.400568,-48.27662,-0.102905,-204.50094,38.904332,30.564226,29.536308,28.79431,30.602692,1156.7992,124,3.1,23.951064
1/13/23 11:30 AM,-86.026192,18.26078,-28.338834,-0.084297,41.368636,40.15568,32.289318,30.13221,29.18616,31.53279,1178.8182,93,0.91,23.976198
1/13/23 11:31 AM,-80.022808,54.270792,-28.889308,-0.100281,-103.81278,41.955592,33.707316,30.490222,29.489344,32.199234,1143.921,114,1.44,24.30344
1/13/23 11:32 AM,-101.20392,55.72332,-33.872548,-0.094452,-28.734026,43.141592,34.248956,30.930976,30.059704,33.340522,1125.4514,103,1.38,24.470108
1/13/23 11:33 AM,-50.277708,20.495818,-44.39916,-0.106041,-114.61538,43.013232,32.9337,30.772664,30.106496,33.606864,1141.255,25,0.99,23.857732
1/13/23 11:34 AM,-121.0928,37.168112,-35.205272,-0.104118,-27.174138,44.109568,33.435402,31.039308,30.193884,34.356204,1196.7264,99,0.93,24.244608
1/13/23 11:35 AM,-24.580956,20.608304,-81.478896,-0.13118,-150.3033,43.028416,32.262188,30.801226,29.985172,33.245774,1155.5904,104,2.63,23.924652
1/13/23 11:36 AM,-62.89482,34.038084,-35.427396,-0.139915,-88.223616,43.516872,32.933098,31.040764,30.007114,33.458104,1155.0428,218,0.9,24.166158
1/13/23 11:37 AM,-70.095064,21.283216,-43.848684,-0.108833,-147.73266,44.385872,34.120016,31.273676,30.23641,33.65536,1157.8996,131,2.02,24.909392
1/13/23 11:38 AM,-62.351228,33.588144,-53.85862,-0.128555,-2.225636,43.742304,33.185428,31.315752,30.330074,33.468742,1169.023,94,0.98,24.728988
1/13/23 11:39 AM,-87.227824,35.490616,-46.176124,-0.105865,-88.777592,43.841196,32.24759,31.242756,30.517554,34.380928,1167.5604,118,1.34,24.5373
1/13/23 11:40 AM,-82.097056,25.865774,-42.293836,-0.132233,-60.971724,43.795244,30.78714,31.280612,30.333158,34.692508,1206.4462,100,0,24.156366
1/13/23 11:41 AM,-43.168068,32.135616,-26.899876,-0.114067,8.790776,44.5494,32.238288,31.586848,30.661708,35.749836,1175.9684,104,0,24.758344
